Bedrooms,Bathrooms,Area,Price,Location,Property Type,Compound
1,1,75,"6,180,000","New Cairo, Egypt",Apartment,Hyde Park
1,1,75,"6,240,000","New Cairo, Egypt",Apartment,Hyde Park
1,2,81,"6,260,000","New Cairo, Egypt",Apartment,Hyde Park
1,1,75,"6,370,000","New Cairo, Egypt",Apartment,Hyde Park
1,1,73,"6,400,000","New Cairo, Egypt",Apartment,Hyde Park
1,2,81,"6,480,000","New Cairo, Egypt",Apartment,Hyde Park
1,1,80,"7,240,000","New Cairo, Egypt",Apartment,Hyde Park
1,1,80,"7,370,000","New Cairo, Egypt",Apartment,Hyde Park
1,2,86,"4,612,500","New Cairo, Egypt",Apartment,Hyde Park
1,2,99,"5,022,500","New Cairo, Egypt",Apartment,Hyde Park
3,3,209,"6,250,000","New Cairo, Egypt",Apartment,Hyde Park
3,3,207,"6,500,000","New Cairo, Egypt",Apartment,Hyde Park
1,1,75,"7,430,000","New Cairo, Egypt",Apartment,Hyde Park
